Concordance report,
Meshblock 2025 to Territorial Authority 2025,
Valid from,01-Jan-2025,
Valid to,01-Jan-2026,
Lifecycle status,Released,
Meshblock 2025,"","",Territorial Authority 2025
MB2025 V1.0.0,"","",TA2025 V1.0.0
"0000100","0000100","Many To One Map","001","Far North District",
"0000200","0000200","Many To One Map","001","Far North District",
"0000300","0000300","Many To One Map","001","Far North District",
"0000400","0000400","Many To One Map","001","Far North District",
"0000501","0000501","Many To One Map","001","Far North District",
"0000502","0000502","Many To One Map","001","Far North District",
"0000600","0000600","Many To One Map","001","Far North District",
"0000700","0000700","Many To One Map","001","Far North District",
"0000800","0000800","Many To One Map","001","Far North District",
"0000900","0000900","Many To One Map","001","Far North District",
"0001000","0001000","Many To One Map","001","Far North District",
"0001100","0001100","Many To One Map","001","Far North District",
"0001201","0001201","Many To One Map","001","Far North District",
"0001202","0001202","Many To One Map","001","Far North District",
"0001400","0001400","Many To One Map","001","Far North District",
"0001500","0001500","Many To One Map","001","Far North District",
"0001600","0001600","Many To One Map","001","Far North District",
"0001700","0001700","Many To One Map","001","Far North District",
"0001800","0001800","Many To One Map","001","Far North District",
"0001900","0001900","Many To One Map","001","Far North District",
"0002000","0002000","Many To One Map","001","Far North District",
"0002100","0002100","Many To One Map","001","Far North District",
"0002301","0002301","Many To One Map","001","Far North District",
"0002302","0002302","Many To One Map","001","Far North District",
"0002303","0002303","Many To One Map","001","Far North District",
"0002304","0002304","Many To One Map","001","Far North District",
"0002305","0002305","Many To One Map","001","Far North District",
"0002306","0002306","Many To One Map","001","Far North District",
"0002400","0002400","Many To One Map","001","Far North District",
"0002500","0002500","Many To One Map","001","Far North District",
"0002605","0002605","Many To One Map","001","Far North District",
"0002608","0002608","Many To One Map","001","Far North District",
"0002700","0002700","Many To One Map","001","Far North District",
"0002800","0002800","Many To One Map","001","Far North District",
"0002900","0002900","Many To One Map","001","Far North District",
"0003000","0003000","Many To One Map","001","Far North District",
"0003100","0003100","Many To One Map","001","Far North District",
"0003200","0003200","Many To One Map","001","Far North District",
"0003400","0003400","Many To One Map","001","Far North District",
"0003501","0003501","Many To One Map","001","Far North District",
"0003502","0003502","Many To One Map","001","Far North District",
"0003503","0003503","Many To One Map","001","Far North District",
"0003504","0003504","Many To One Map","001","Far North District",
"0003505","0003505","Many To One Map","001","Far North District",
"0003506","0003506","Many To One Map","001","Far North District",
"0003600","0003600","Many To One Map","001","Far North District",
"0003701","0003701","Many To One Map","001","Far North District",
"0003702","0003702","Many To One Map","001","Far North District",
"0004104","0004104","Many To One Map","001","Far North District",
"0004105","0004105","Many To One Map","001","Far North District",
"0004106","0004106","Many To One Map","001","Far North District",
"0004107","0004107","Many To One Map","001","Far North District",
"0004108","0004108","Many To One Map","001","Far North District",
"0004201","0004201","Many To One Map","001","Far North District",
"0004202","0004202","Many To One Map","001","Far North District",
"0004203","0004203","Many To One Map","001","Far North District",
"0004204","0004204","Many To One Map","001","Far North District",
"0004205","0004205","Many To One Map","001","Far North District",
"0004206","0004206","Many To One Map","001","Far North District",
"0004207","0004207","Many To One Map","001","Far North District",
"0004208","0004208","Many To One Map","001","Far North District",
"0004209","0004209","Many To One Map","001","Far North District",
"0004210","0004210","Many To One Map","001","Far North District",
"0004501","0004501","Many To One Map","001","Far North District",
"0004502","0004502","Many To One Map","001","Far North District",
"0004600","0004600","Many To One Map","001","Far North District",
"0004700","0004700","Many To One Map","001","Far North District",
"0004800","0004800","Many To One Map","001","Far North District",
"0005000","0005000","Many To One Map","001","Far North District",
"0005201","0005201","Many To One Map","001","Far North District",
"0005202","0005202","Many To One Map","001","Far North District",
"0005300","0005300","Many To One Map","001","Far North District",
"0005400","0005400","Many To One Map","001","Far North District",
"0005800","0005800","Many To One Map","001","Far North District",
"0005900","0005900","Many To One Map","001","Far North District",
"0006000","0006000","Many To One Map","001","Far North District",
"0006100","0006100","Many To One Map","001","Far North District",
"0006200","0006200","Many To One Map","001","Far North District",
"0006300","0006300","Many To One Map","001","Far North District",
"0006400","0006400","Many To One Map","001","Far North District",
"0006500","0006500","Many To One Map","001","Far North District",
"0006600","0006600","Many To One Map","001","Far North District",
"0006700","0006700","Many To One Map","001","Far North District",
"0006800","0006800","Many To One Map","001","Far North District",
"0006900","0006900","Many To One Map","001","Far North District",
"0007000","0007000","Many To One Map","001","Far North District",
"0007101","0007101","Many To One Map","001","Far North District",
"0007102","0007102","Many To One Map","001","Far North District",
"0007201","0007201","Many To One Map","001","Far North District",
"0007202","0007202","Many To One Map","001","Far North District",
"0007300","0007300","Many To One Map","001","Far North District",
"0007400","0007400","Many To One Map","001","Far North District",
"0007500","0007500","Many To One Map","001","Far North District",
"0007600","0007600","Many To One Map","001","Far North District",
"0007700","0007700","Many To One Map","001","Far North District",
"0007801","0007801","Many To One Map","001","Far North District",
"0007802","0007802","Many To One Map","001","Far North District",
"0007900","0007900","Many To One Map","001","Far North District",
"0008000","0008000","Many To One Map","001","Far North District",
"0008100","0008100","Many To One Map","001","Far North District",
"0008200","0008200","Many To One Map","001","Far North District",
"0008301","0008301","Many To One Map","001","Far North District",
"0008302","0008302","Many To One Map","001","Far North District",
"0008401","0008401","Many To One Map","001","Far North District",
"0008403","0008403","Many To One Map","001","Far North District",
"0008404","0008404","Many To One Map","001","Far North District",
"0008501","0008501","Many To One Map","001","Far North District",
"0008502","0008502","Many To One Map","001","Far North District",
"0008600","0008600","Many To One Map","001","Far North District",
"0008700","0008700","Many To One Map","001","Far North District",
"0008800","0008800","Many To One Map","001","Far North District",
"0008901","0008901","Many To One Map","001","Far North District",
"0008902","0008902","Many To One Map","001","Far North District",
"0009001","0009001","Many To One Map","001","Far North District",
"0009002","0009002","Many To One Map","001","Far North District",
"0009102","0009102","Many To One Map","001","Far North District",
"0009103","0009103","Many To One Map","001","Far North District",
"0009200","0009200","Many To One Map","001","Far North District",
"0009300","0009300","Many To One Map","001","Far North District",
"0009400","0009400","Many To One Map","001","Far North District",
"0009500","0009500","Many To One Map","001","Far North District",
"0009600","0009600","Many To One Map","001","Far North District",
"0009700","0009700","Many To One Map","001","Far North District",
"0009800","0009800","Many To One Map","001","Far North District",
"0009900","0009900","Many To One Map","001","Far North District",
"0010005","0010005","Many To One Map","001","Far North District",
"0010006","0010006","Many To One Map","001","Far North District",
"0010007","0010007","Many To One Map","001","Far North District",
"0010008","0010008","Many To One Map","001","Far North District",
"0010009","0010009","Many To One Map","001","Far North District",
"0010010","0010010","Many To One Map","001","Far North District",
"0010011","0010011","Many To One Map","001","Far North District",
"0010012","0010012","Many To One Map","001","Far North District",
"0010013","0010013","Many To One Map","001","Far North District",
"0010014","0010014","Many To One Map","001","Far North District",
"0010101","0010101","Many To One Map","001","Far North District",
"0010102","0010102","Many To One Map","001","Far North District",
"0010200","0010200","Many To One Map","001","Far North District",
"0010300","0010300","Many To One Map","001","Far North District",
"0010400","0010400","Many To One Map","001","Far North District",
"0010500","0010500","Many To One Map","001","Far North District",
"0010800","0010800","Many To One Map","001","Far North District",
"0010900","0010900","Many To One Map","001","Far North District",
"0011000","0011000","Many To One Map","001","Far North District",
"0011100","0011100","Many To One Map","001","Far North District",
"0011200","0011200","Many To One Map","001","Far North District",
"0011300","0011300","Many To One Map","001","Far North District",
"0011400","0011400","Many To One Map","001","Far North District",
"0011500","0011500","Many To One Map","001","Far North District",
"0011600","0011600","Many To One Map","001","Far North District",
"0011700","0011700","Many To One Map","001","Far North District",
"0011800","0011800","Many To One Map","001","Far North District",
"0011900","0011900","Many To One Map","001","Far North District",
"0012000","0012000","Many To One Map","001","Far North District",
"0012101","0012101","Many To One Map","001","Far North District",
"0012102","0012102","Many To One Map","001","Far North District",
"0012103","0012103","Many To One Map","001","Far North District",
"0012200","0012200","Many To One Map","001","Far North District",
"0012300","0012300","Many To One Map","001","Far North District",
"0012400","0012400","Many To One Map","001","Far North District",
"0012500","0012500","Many To One Map","001","Far North District",
"0012601","0012601","Many To One Map","001","Far North District",
"0012602","0012602","Many To One Map","001","Far North District",
"0012701","0012701","Many To One Map","001","Far North District",
"0012702","0012702","Many To One Map","001","Far North District",
"0012800","0012800","Many To One Map","001","Far North District",
"0012902","0012902","Many To One Map","001","Far North District",
"0013000","0013000","Many To One Map","001","Far North District",
"0013204","0013204","Many To One Map","001","Far North District",
"0013205","0013205","Many To One Map","001","Far North District",
"0013206","0013206","Many To One Map","001","Far North District",
"0013207","0013207","Many To One Map","001","Far North District",
"0013400","0013400","Many To One Map","001","Far North District",
"0013500","0013500","Many To One Map","001","Far North District",
"0013600","0013600","Many To One Map","001","Far North District",
"0013700","0013700","Many To One Map","001","Far North District",
"0013800","0013800","Many To One Map","001","Far North District",
"0013900","0013900","Many To One Map","001","Far North District",
"0014000","0014000","Many To One Map","001","Far North District",
"0014100","0014100","Many To One Map","001","Far North District",
"0014200","0014200","Many To One Map","001","Far North District",
"0014300","0014300","Many To One Map","001","Far North District",
"0014500","0014500","Many To One Map","001","Far North District",
"0014600","0014600","Many To One Map","001","Far North District",
"0014700","0014700","Many To One Map","001","Far North District",
"0014800","0014800","Many To One Map","001","Far North District",
"0014900","0014900","Many To One Map","001","Far North District",
"0015000","0015000","Many To One Map","001","Far North District",
"0015100","0015100","Many To One Map","001","Far North District",
"0015200","0015200","Many To One Map","001","Far North District",
"0015401","0015401","Many To One Map","001","Far North District",
"0015600","0015600","Many To One Map","001","Far North District",
"0015700","0015700","Many To One Map","001","Far North District",
"0015800","0015800","Many To One Map","001","Far North District",
"0015900","0015900","Many To One Map","001","Far North District",
"0016000","0016000","Many To One Map","001","Far North District",
"0016100","0016100","Many To One Map","001","Far North District",
"0016200","0016200","Many To One Map","001","Far North District",
"0016300","0016300","Many To One Map","001","Far North District",
"0016400","0016400","Many To One Map","001","Far North District",
"0016500","0016500","Many To One Map","001","Far North District",
"0016600","0016600","Many To One Map","001","Far North District",
"0016700","0016700","Many To One Map","001","Far North District",
"0016800","0016800","Many To One Map","001","Far North District",
"0016901","0016901","Many To One Map","999","Area Outside Territorial Authority",
"0016902","0016902","Many To One Map","999","Area Outside Territorial Authority",
"0017005","0017005","Many To One Map","001","Far North District",
"0017006","0017006","Many To One Map","001","Far North District",
"0017007","0017007","Many To One Map","999","Area Outside Territorial Authority",
"0017008","0017008","Many To One Map","999","Area Outside Territorial Authority",
"0017100","0017100","Many To One Map","999","Area Outside Territorial Authority",
"0017200","0017200","Many To One Map","001","Far North District",
"0017301","0017301","Many To One Map","001","Far North District",
"0017302","0017302","Many To One Map","001","Far North District",
"0017402","0017402","Many To One Map","001","Far North District",
"0017403","0017403","Many To One Map","001","Far North District",
"0017404","0017404","Many To One Map","001","Far North District",
"0017405","0017405","Many To One Map","001","Far North District",
"0017406","0017406","Many To One Map","001","Far North District",
"0017407","0017407","Many To One Map","001","Far North District",
"0017408","0017408","Many To One Map","001","Far North District",
"0017409","0017409","Many To One Map","001","Far North District",
"0017500","0017500","Many To One Map","001","Far North District",
"0017600","0017600","Many To One Map","001","Far North District",
"0017700","0017700","Many To One Map","001","Far North District",
"0017800","0017800","Many To One Map","001","Far North District",
"0017900","0017900","Many To One Map","001","Far North District",
"0018000","0018000","Many To One Map","001","Far North District",
"0018100","0018100","Many To One Map","001","Far North District",
"0018201","0018201","Many To One Map","001","Far North District",
"0018202","0018202","Many To One Map","001","Far North District",
"0018203","0018203","Many To One Map","001","Far North District",
"0018300","0018300","Many To One Map","001","Far North District",
"0018400","0018400","Many To One Map","001","Far North District",
"0018500","0018500","Many To One Map","001","Far North District",
"0018600","0018600","Many To One Map","001","Far North District",
"0018700","0018700","Many To One Map","001","Far North District",
"0018800","0018800","Many To One Map","001","Far North District",
"0019000","0019000","Many To One Map","001","Far North District",
"0019100","0019100","Many To One Map","001","Far North District",
"0019200","0019200","Many To One Map","001","Far North District",
"0019300","0019300","Many To One Map","001","Far North District",
"0019400","0019400","Many To One Map","001","Far North District",
"0019500","0019500","Many To One Map","001","Far North District",
"0019600","0019600","Many To One Map","001","Far North District",
"0019700","0019700","Many To One Map","001","Far North District",
"0019801","0019801","Many To One Map","001","Far North District",
"0019802","0019802","Many To One Map","001","Far North District",
"0020000","0020000","Many To One Map","001","Far North District",
"0020100","0020100","Many To One Map","001","Far North District",
"0020300","0020300","Many To One Map","001","Far North District",
"0020600","0020600","Many To One Map","001","Far North District",
"0020700","0020700","Many To One Map","001","Far North District",
"0020800","0020800","Many To One Map","001","Far North District",
"0020900","0020900","Many To One Map","001","Far North District",
"0021000","0021000","Many To One Map","001","Far North District",
"0021100","0021100","Many To One Map","001","Far North District",
"0021200","0021200","Many To One Map","001","Far North District",
"0021300","0021300","Many To One Map","001","Far North District",
"0021400","0021400","Many To One Map","001","Far North District",
"0021500","0021500","Many To One Map","001","Far North District",
"0021600","0021600","Many To One Map","001","Far North District",
"0021700","0021700","Many To One Map","001","Far North District",
"0021800","0021800","Many To One Map","001","Far North District",
"0021900","0021900","Many To One Map","001","Far North District",
"0022000","0022000","Many To One Map","001","Far North District",
"0022100","0022100","Many To One Map","001","Far North District",
"0022200","0022200","Many To One Map","001","Far North District",
"0022300","0022300","Many To One Map","001","Far North District",
"0022400","0022400","Many To One Map","001","Far North District",
"0022500","0022500","Many To One Map","001","Far North District",
"0022600","0022600","Many To One Map","001","Far North District",
"0022700","0022700","Many To One Map","001","Far North District",
"0022800","0022800","Many To One Map","001","Far North District",
"0022900","0022900","Many To One Map","001","Far North District",
"0023000","0023000","Many To One Map","001","Far North District",
"0023100","0023100","Many To One Map","001","Far North District",
"0023200","0023200","Many To One Map","001","Far North District",
"0023300","0023300","Many To One Map","001","Far North District",
"0023400","0023400","Many To One Map","001","Far North District",
"0023500","0023500","Many To One Map","001","Far North District",
"0023600","0023600","Many To One Map","001","Far North District",
"0023700","0023700","Many To One Map","001","Far North District",
"0023800","0023800","Many To One Map","001","Far North District",
"0023900","0023900","Many To One Map","001","Far North District",
"0024100","0024100","Many To One Map","001","Far North District",
"0024201","0024201","Many To One Map","001","Far North District",
"0024202","0024202","Many To One Map","001","Far North District",
"0024300","0024300","Many To One Map","001","Far North District",
"0024400","0024400","Many To One Map","001","Far North District",
"0024500","0024500","Many To One Map","001","Far North District",
"0024600","0024600","Many To One Map","001","Far North District",
"0024700","0024700","Many To One Map","001","Far North District",
"0024800","0024800","Many To One Map","001","Far North District",
"0024900","0024900","Many To One Map","001","Far North District",
"0025000","0025000","Many To One Map","001","Far North District",
"0025100","0025100","Many To One Map","001","Far North District",
"0025200","0025200","Many To One Map","001","Far North District",
"0025300","0025300","Many To One Map","001","Far North District",
"0025400","0025400","Many To One Map","001","Far North District",
"0025500","0025500","Many To One Map","001","Far North District",
"0025600","0025600","Many To One Map","001","Far North District",
"0025700","0025700","Many To One Map","001","Far North District",
"0025800","0025800","Many To One Map","001","Far North District",
"0025900","0025900","Many To One Map","001","Far North District",
"0026001","0026001","Many To One Map","001","Far North District",
"0026002","0026002","Many To One Map","001","Far North District",
"0026100","0026100","Many To One Map","001","Far North District",
"0026201","0026201","Many To One Map","001","Far North District",
"0026301","0026301","Many To One Map","001","Far North District",
"0026302","0026302","Many To One Map","001","Far North District",
"0026303","0026303","Many To One Map","001","Far North District",
"0026304","0026304","Many To One Map","001","Far North District",
"0026305","0026305","Many To One Map","001","Far North District",
"0026400","0026400","Many To One Map","001","Far North District",
"0026500","0026500","Many To One Map","001","Far North District",
"0026600","0026600","Many To One Map","001","Far North District",
"0026700","0026700","Many To One Map","001","Far North District",
"0026800","0026800","Many To One Map","001","Far North District",
"0026900","0026900","Many To One Map","001","Far North District",
"0027000","0027000","Many To One Map","001","Far North District",
"0027100","0027100","Many To One Map","001","Far North District",
"0027200","0027200","Many To One Map","001","Far North District",
"0027300","0027300","Many To One Map","001","Far North District",
"0027400","0027400","Many To One Map","001","Far North District",
"0027500","0027500","Many To One Map","001","Far North District",
"0027600","0027600","Many To One Map","001","Far North District",
"0027700","0027700","Many To One Map","001","Far North District",
"0027800","0027800","Many To One Map","001","Far North District",
"0027900","0027900","Many To One Map","001","Far North District",
"0028000","0028000","Many To One Map","001","Far North District",
"0028100","0028100","Many To One Map","001","Far North District",
"0028201","0028201","Many To One Map","001","Far North District",
"0028202","0028202","Many To One Map","001","Far North District",
"0028300","0028300","Many To One Map","001","Far North District",
"0028400","0028400","Many To One Map","001","Far North District",
"0028500","0028500","Many To One Map","001","Far North District",
"0028600","0028600","Many To One Map","001","Far North District",
"0028700","0028700","Many To One Map","001","Far North District",
"0028800","0028800","Many To One Map","001","Far North District",
"0028900","0028900","Many To One Map","001","Far North District",
"0029000","0029000","Many To One Map","001","Far North District",
"0029101","0029101","Many To One Map","001","Far North District",
"0029102","0029102","Many To One Map","001","Far North District",
"0029200","0029200","Many To One Map","001","Far North District",
"0029301","0029301","Many To One Map","001","Far North District",
"0029302","0029302","Many To One Map","001","Far North District",
"0029400","0029400","Many To One Map","001","Far North District",
"0029500","0029500","Many To One Map","001","Far North District",
"0029600","0029600","Many To One Map","001","Far North District",
"0029700","0029700","Many To One Map","001","Far North District",
"0029800","0029800","Many To One Map","001","Far North District",
"0029900","0029900","Many To One Map","001","Far North District",
"0030000","0030000","Many To One Map","001","Far North District",
"0030100","0030100","Many To One Map","001","Far North District",
"0030200","0030200","Many To One Map","001","Far North District",
"0030300","0030300","Many To One Map","001","Far North District",
"0030400","0030400","Many To One Map","001","Far North District",
"0030500","0030500","Many To One Map","001","Far North District",
"0030600","0030600","Many To One Map","001","Far North District",
"0030700","0030700","Many To One Map","001","Far North District",
"0030800","0030800","Many To One Map","001","Far North District",
"0030900","0030900","Many To One Map","001","Far North District",
"0031000","0031000","Many To One Map","001","Far North District",
"0031100","0031100","Many To One Map","001","Far North District",
"0031200","0031200","Many To One Map","001","Far North District",
"0031300","0031300","Many To One Map","001","Far North District",
"0031400","0031400","Many To One Map","001","Far North District",
"0031500","0031500","Many To One Map","001","Far North District",
"0031600","0031600","Many To One Map","001","Far North District",
"0031700","0031700","Many To One Map","001","Far North District",
"0031800","0031800","Many To One Map","001","Far North District",
"0031900","0031900","Many To One Map","001","Far North District",
"0032000","0032000","Many To One Map","001","Far North District",
"0032100","0032100","Many To One Map","001","Far North District",
"0032200","0032200","Many To One Map","001","Far North District",
"0032300","0032300","Many To One Map","001","Far North District",
"0032400","0032400","Many To One Map","001","Far North District",
"0032501","0032501","Many To One Map","001","Far North District",
"0032502","0032502","Many To One Map","001","Far North District",
"0032600","0032600","Many To One Map","001","Far North District",
"0032700","0032700","Many To One Map","001","Far North District",
"0032800","0032800","Many To One Map","001","Far North District",
"0032900","0032900","Many To One Map","001","Far North District",
"0033000","0033000","Many To One Map","001","Far North District",
"0033100","0033100","Many To One Map","001","Far North District",
"0033200","0033200","Many To One Map","001","Far North District",
"0033300","0033300","Many To One Map","001","Far North District",
"0033400","0033400","Many To One Map","001","Far North District",
"0033500","0033500","Many To One Map","001","Far North District",
"0033600","0033600","Many To One Map","001","Far North District",
"0033800","0033800","Many To One Map","001","Far North District",
"0033900","0033900","Many To One Map","001","Far North District",
"0034000","0034000","Many To One Map","001","Far North District",
"0034102","0034102","Many To One Map","001","Far North District",
"0034201","0034201","Many To One Map","001","Far North District",
"0034202","0034202","Many To One Map","001","Far North District",
"0034301","0034301","Many To One Map","001","Far North District",
"0034302","0034302","Many To One Map","001","Far North District",
"0034400","0034400","Many To One Map","001","Far North District",
"0034500","0034500","Many To One Map","001","Far North District",
"0034600","0034600","Many To One Map","001","Far North District",
"0034700","0034700","Many To One Map","001","Far North District",
"0034800","0034800","Many To One Map","001","Far North District",
"0034900","0034900","Many To One Map","001","Far North District",
"0035000","0035000","Many To One Map","001","Far North District",
"0035100","0035100","Many To One Map","001","Far North District",
"0035200","0035200","Many To One Map","001","Far North District",
"0035300","0035300","Many To One Map","001","Far North District",
"0035401","0035401","Many To One Map","001","Far North District",
"0035402","0035402","Many To One Map","001","Far North District",
"0035501","0035501","Many To One Map","001","Far North District",
"0035502","0035502","Many To One Map","001","Far North District",
"0035600","0035600","Many To One Map","001","Far North District",
"0035700","0035700","Many To One Map","001","Far North District",
"0035800","0035800","Many To One Map","001","Far North District",
"0035900","0035900","Many To One Map","001","Far North District",
"0036000","0036000","Many To One Map","001","Far North District",
"0036100","0036100","Many To One Map","001","Far North District",
"0036202","0036202","Many To One Map","001","Far North District",
"0036203","0036203","Many To One Map","001","Far North District",
"0036204","0036204","Many To One Map","001","Far North District",
"0036301","0036301","Many To One Map","001","Far North District",
"0036302","0036302","Many To One Map","001","Far North District",
"0036303","0036303","Many To One Map","001","Far North District",
"0036401","0036401","Many To One Map","001","Far North District",
"0036402","0036402","Many To One Map","001","Far North District",
"0036500","0036500","Many To One Map","001","Far North District",
"0036600","0036600","Many To One Map","001","Far North District",
"0036700","0036700","Many To One Map","001","Far North District",
"0036800","0036800","Many To One Map","001","Far North District",
"0036901","0036901","Many To One Map","001","Far North District",
"0036902","0036902","Many To One Map","001","Far North District",
"0037000","0037000","Many To One Map","001","Far North District",
"0037100","0037100","Many To One Map","001","Far North District",
"0037202","0037202","Many To One Map","001","Far North District",
"0037203","0037203","Many To One Map","001","Far North District",
"0037204","0037204","Many To One Map","001","Far North District",
"0037205","0037205","Many To One Map","001","Far North District",
"0037301","0037301","Many To One Map","001","Far North District",
"0037302","0037302","Many To One Map","001","Far North District",
"0037401","0037401","Many To One Map","001","Far North District",
"0037402","0037402","Many To One Map","001","Far North District",
"0037501","0037501","Many To One Map","001","Far North District",
"0037502","0037502","Many To One Map","001","Far North District",
"0037600","0037600","Many To One Map","001","Far North District",
"0037701","0037701","Many To One Map","001","Far North District",
"0037702","0037702","Many To One Map","001","Far North District",
"0037802","0037802","Many To One Map","001","Far North District",
"0037803","0037803","Many To One Map","001","Far North District",
"0037804","0037804","Many To One Map","001","Far North District",
"0037805","0037805","Many To One Map","001","Far North District",
"0037806","0037806","Many To One Map","001","Far North District",
"0037807","0037807","Many To One Map","001","Far North District",
"0037901","0037901","Many To One Map","001","Far North District",
"0037902","0037902","Many To One Map","001","Far North District",
"0038001","0038001","Many To One Map","001","Far North District",
"0038002","0038002","Many To One Map","001","Far North District",
"0038100","0038100","Many To One Map","001","Far North District",
"0038200","0038200","Many To One Map","001","Far North District",
"0038400","0038400","Many To One Map","001","Far North District",
"0038500","0038500","Many To One Map","001","Far North District",
"0038600","0038600","Many To One Map","001","Far North District",
"0038700","0038700","Many To One Map","001","Far North District",
"0038800","0038800","Many To One Map","001","Far North District",
"0038900","0038900","Many To One Map","001","Far North District",
"0039000","0039000","Many To One Map","001","Far North District",
"0039100","0039100","Many To One Map","001","Far North District",
"0039200","0039200","Many To One Map","001","Far North District",
"0039300","0039300","Many To One Map","001","Far North District",
"0039400","0039400","Many To One Map","001","Far North District",
"0039500","0039500","Many To One Map","001","Far North District",
"0039600","0039600","Many To One Map","001","Far North District",
"0039701","0039701","Many To One Map","001","Far North District",
"0039702","0039702","Many To One Map","001","Far North District",
"0039800","0039800","Many To One Map","001","Far North District",
"0039900","0039900","Many To One Map","001","Far North District",
"0040001","0040001","Many To One Map","001","Far North District",
"0040002","0040002","Many To One Map","001","Far North District",
"0040100","0040100","Many To One Map","001","Far North District",
"0040200","0040200","Many To One Map","001","Far North District",
"0040300","0040300","Many To One Map","001","Far North District",
"0040400","0040400","Many To One Map","001","Far North District",
"0040501","0040501","Many To One Map","001","Far North District",
"0040502","0040502","Many To One Map","001","Far North District",
"0040601","0040601","Many To One Map","001","Far North District",
"0040602","0040602","Many To One Map","001","Far North District",
"0040701","0040701","Many To One Map","001","Far North District",
"0040702","0040702","Many To One Map","001","Far North District",
"0040703","0040703","Many To One Map","001","Far North District",
"0040801","0040801","Many To One Map","001","Far North District",
"0040802","0040802","Many To One Map","001","Far North District",
"0040900","0040900","Many To One Map","001","Far North District",
"0041000","0041000","Many To One Map","001","Far North District",
"0041200","0041200","Many To One Map","001","Far North District",
"0041300","0041300","Many To One Map","001","Far North District",
"0041401","0041401","Many To One Map","001","Far North District",
"0041402","0041402","Many To One Map","001","Far North District",
"0041403","0041403","Many To One Map","001","Far North District",
"0041500","0041500","Many To One Map","001","Far North District",
"0041600","0041600","Many To One Map","001","Far North District",
"0041700","0041700","Many To One Map","001","Far North District",
"0041800","0041800","Many To One Map","001","Far North District",
"0041900","0041900","Many To One Map","001","Far North District",
"0042001","0042001","Many To One Map","001","Far North District",
"0042002","0042002","Many To One Map","001","Far North District",
"0042101","0042101","Many To One Map","001","Far North District",
"0042102","0042102","Many To One Map","001","Far North District",
"0042103","0042103","Many To One Map","001","Far North District",
"0042300","0042300","Many To One Map","001","Far North District",
"0042400","0042400","Many To One Map","001","Far North District",
"0042500","0042500","Many To One Map","001","Far North District",
"0042600","0042600","Many To One Map","001","Far North District",
"0042700","0042700","Many To One Map","001","Far North District",
"0042800","0042800","Many To One Map","001","Far North District",
"0042900","0042900","Many To One Map","001","Far North District",
"0043000","0043000","Many To One Map","001","Far North District",
"0043100","0043100","Many To One Map","001","Far North District",
"0043200","0043200","Many To One Map","001","Far North District",
"0043300","0043300","Many To One Map","001","Far North District",
"0043400","0043400","Many To One Map","001","Far North District",
"0043500","0043500","Many To One Map","001","Far North District",
"0043600","0043600","Many To One Map","001","Far North District",
"0043700","0043700","Many To One Map","001","Far North District",
"0043902","0043902","Many To One Map","001","Far North District",
"0043904","0043904","Many To One Map","001","Far North District",
"0043905","0043905","Many To One Map","001","Far North District",
"0043907","0043907","Many To One Map","001","Far North District",
"0044003","0044003","Many To One Map","001","Far North District",
"0044004","0044004","Many To One Map","001","Far North District",
"0044005","0044005","Many To One Map","001","Far North District",
"0044006","0044006","Many To One Map","001","Far North District",
"0044007","0044007","Many To One Map","001","Far North District",
"0044008","0044008","Many To One Map","001","Far North District",
"0044101","0044101","Many To One Map","001","Far North District",
"0044201","0044201","Many To One Map","001","Far North District",
"0044202","0044202","Many To One Map","001","Far North District",
"0044301","0044301","Many To One Map","001","Far North District",
"0044302","0044302","Many To One Map","001","Far North District",
"0044405","0044405","Many To One Map","001","Far North District",
"0044406","0044406","Many To One Map","001","Far North District",
"0044503","0044503","Many To One Map","001","Far North District",
"0044504","0044504","Many To One Map","001","Far North District",
"0044506","0044506","Many To One Map","001","Far North District",
"0044507","0044507","Many To One Map","001","Far North District",
"0044508","0044508","Many To One Map","001","Far North District",
"0044602","0044602","Many To One Map","001","Far North District",
"0044603","0044603","Many To One Map","001","Far North District",
"0044604","0044604","Many To One Map","001","Far North District",
"0044606","0044606","Many To One Map","001","Far North District",
"0044607","0044607","Many To One Map","001","Far North District",
"0044608","0044608","Many To One Map","001","Far North District",
"0044609","0044609","Many To One Map","001","Far North District",
"0044610","0044610","Many To One Map","001","Far North District",
"0044611","0044611","Many To One Map","001","Far North District",
"0044701","0044701","Many To One Map","001","Far North District",
"0044703","0044703","Many To One Map","001","Far North District",
"0044803","0044803","Many To One Map","001","Far North District",
"0044804","0044804","Many To One Map","001","Far North District",
"0044805","0044805","Many To One Map","001","Far North District",
"0044806","0044806","Many To One Map","001","Far North District",
"0044807","0044807","Many To One Map","001","Far North District",
"0044808","0044808","Many To One Map","001","Far North District",
"0044901","0044901","Many To One Map","001","Far North District",
"0044902","0044902","Many To One Map","001","Far North District",
"0045000","0045000","Many To One Map","001","Far North District",
"0045100","0045100","Many To One Map","001","Far North District",
"0045200","0045200","Many To One Map","001","Far North District",
"0045300","0045300","Many To One Map","001","Far North District",
"0045400","0045400","Many To One Map","001","Far North District",
"0045500","0045500","Many To One Map","001","Far North District",
"0045600","0045600","Many To One Map","001","Far North District",
"0045700","0045700","Many To One Map","001","Far North District",
"0045800","0045800","Many To One Map","001","Far North District",
"0045901","0045901","Many To One Map","001","Far North District",
"0045902","0045902","Many To One Map","001","Far North District",
